縣市名稱,鄉鎮市區名稱,村里名稱,鄉鎮市區代碼,村里代碼,人口數,面積,人口密度
屏東縣,枋寮鄉,保生村,10013160,003,1150,786787.0932,14.616406521398
屏東縣,枋寮鄉,隆山村,10013160,006,5042,6899226.9194,7.3080651773061
屏東縣,枋寮鄉,新開村,10013160,011,1058,3818524.0224,2.7707040568388
屏東縣,枋寮鄉,新龍村,10013160,002,1059,2944067.5399,3.5970642169302
屏東縣,東港鎮,八德里,10013030,008,1101,57165.8633,192.59745877047
屏東縣,東港鎮,下■里,10013030,017,2390,2704614.7267,8.8367484522135
屏東縣,東港鎮,大潭里,10013030,018,1884,3790165.8216,4.9707587706669
屏東縣,東港鎮,大鵬里,10013030,023,200,2302840.6602,0.86849256857672
屏東縣,東港鎮,中興里,10013030,006,1017,33759.0469,301.25258068231
屏東縣,東港鎮,共和里,10013030,022,705,255709.1602,27.570385020568
屏東縣,東港鎮,東和里,10013030,004,861,139282.098,61.81698957464
屏東縣,東港鎮,東隆里,10013030,009,1681,89234.9023,188.3792055208
屏東縣,東港鎮,南平里,10013030,015,1983,5231220.0275,3.790702722454
屏東縣,東港鎮,盛漁里,10013030,011,1716,93400.1055,183.72570253681
屏東縣,東港鎮,船頭里,10013030,016,6535,2978405.4492,21.941270627729
屏東縣,東港鎮,頂中里,10013030,003,540,28775.5957,187.65901690786
屏東縣,東港鎮,頂新里,10013030,002,677,98819.6678,68.508629412737
屏東縣,東港鎮,朝安里,10013030,007,2245,231082.7277,97.151354510344
屏東縣,東港鎮,新勝里,10013030,001,2635,189032.7559,139.39383084453
屏東縣,東港鎮,嘉蓮里,10013030,014,2279,1352018.3326,16.856280311062
屏東縣,東港鎮,興台里,10013030,005,644,66507.9082,96.830590140256
屏東縣,東港鎮,興和里,10013030,021,1300,3018526.8383,4.3067365958295
屏東縣,東港鎮,興東里,10013030,019,10337,3691190.5088,28.004515007708
屏東縣,東港鎮,興農里,10013030,020,1359,1452623.7866,9.3554849682096
屏東縣,東港鎮,興漁里,10013030,012,2517,95171.8301,264.46901329472
屏東縣,東港鎮,豐漁里,10013030,010,759,186001.9376,40.806026528188
屏東縣,東港鎮,鎮海里,10013030,013,3460,381979.9099,90.580680039058
屏東縣,林邊鄉,中林村,10013190,004,901,54977.1816,163.88617491443
屏東縣,林邊鄉,仁和村,10013190,003,2007,399864.082,50.192055009332
屏東縣,林邊鄉,水利村,10013190,006,2298,1850022.1626,12.421472815063
屏東縣,林邊鄉,永樂村,10013190,005,3944,1066548.5997,36.979093133772
屏東縣,林邊鄉,田厝村,10013190,008,1141,1523338.7419,7.4901265793114
屏東縣,林邊鄉,光林村,10013190,002,1988,1098047.7604,18.104859111737
屏東縣,林邊鄉,竹林村,10013190,009,2734,4482985.5121,6.0986144002042
屏東縣,林邊鄉,林邊村,10013190,001,1756,622866.0536,28.192257225302
屏東縣,林邊鄉,崎�╡�,10013190,007,1524,1746652.2489,8.7252628619107
屏東縣,林邊鄉,鎮安村,10013190,010,1345,3005402.3102,4.475274393166
屏東縣,長治鄉,長興村,10013060,005,1269,1424913.1049,8.9058062252088
屏東縣,長治鄉,香楊村,10013060,004,2978,1223106.7742,24.347833425645
屏東縣,長治鄉,崙上村,10013060,009,1959,1215753.3015,16.113466421049
屏東縣,長治鄉,復興村,10013060,008,1647,2782287.159,5.9195902718825
屏東縣,長治鄉,進興村,10013060,001,2942,3843992.303,7.653501277055
屏東縣,長治鄉,新潭村,10013060,002,3962,1452822.0254,27.27106232375
屏東縣,長治鄉,榮華村,10013060,016,829,7619668.4423,1.0879738485705
屏東縣,長治鄉,德成村,10013060,006,1040,1122248.9567,9.267105964243
屏東縣,長治鄉,德協村,10013060,007,1316,2980351.8262,4.4155860674943
屏東縣,長治鄉,德和村,10013060,011,902,4094715.2741,2.2028393664032
屏東縣,長治鄉,德榮村,10013060,010,1390,1963856.1133,7.0779116177931
屏東縣,長治鄉,潭頭村,10013060,003,2379,1690046.3958,14.076536631847
屏東縣,長治鄉,繁昌村,10013060,013,2053,4813229.8006,4.2653272024205
屏東縣,長治鄉,繁華村,10013060,012,2845,6005870.2456,4.7370320763828
屏東縣,長治鄉,繁隆村,10013060,015,1349,1681534.0945,8.022436205203
屏東縣,長治鄉,繁榮村,10013060,014,1638,1873038.6719,8.7451477888517
屏東縣,南州鄉,七塊村,10013200,005,1278,3014765.9276,4.2391350794434
屏東縣,南州鄉,仁里村,10013200,003,549,108595.3604,50.554645979148
屏東縣,南州鄉,同安村,10013200,009,1128,2762455.9026,4.0833231000659
屏東縣,南州鄉,米崙村,10013200,007,1214,2264111.207,5.3619274364556
屏東縣,南州鄉,南安村,10013200,010,617,2134180.5429,2.8910393830205
屏東縣,南州鄉,溪北村,10013200,004,778,859097.8119,9.0560118908854
屏東縣,南州鄉,溪南村,10013200,002,1097,485162.8574,22.610964200328
屏東縣,南州鄉,溪洲村,10013200,001,2018,246226.7218,81.956986034974
屏東縣,南州鄉,萬華村,10013200,006,1184,3045080.4313,3.8882388387177
屏東縣,南州鄉,壽元村,10013200,008,1299,3874983.4568,3.3522723760806
屏東縣,屏東市,一心里,10013010,036,1413,92815.1895,152.23801272312
屏東縣,屏東市,三山里,10013010,076,1557,995095.692,15.646736414572
屏東縣,屏東市,大同里,10013010,004,832,65046.5469,127.90840400476
屏東縣,屏東市,大武里,10013010,053,9791,554543.8582,176.55952464753
屏東縣,屏東市,大洲里,10013010,051,1419,4394468.3824,3.2290595278445
屏東縣,屏東市,大埔里,10013010,008,844,54214.9453,155.67663037004
屏東縣,屏東市,大連里,10013010,026,11978,741391.4493,161.56107561409
屏東縣,屏東市,大湖里,10013010,046,2084,2201530.4362,9.4661421242812
屏東縣,屏東市,中正里,10013010,064,5642,350994.6289,160.74320047807
屏東縣,屏東市,仁愛里,10013010,070,3087,149317.1992,206.7410865285
屏東縣,屏東市,仁義里,10013010,078,1354,1045308.6869,12.95311152551
屏東縣,屏東市,公館里,10013010,042,1746,305383.0371,57.174099012849
屏東縣,屏東市,太平里,10013010,063,974,95625.3496,101.85583677071
屏東縣,屏東市,文明里,10013010,002,437,77108.1055,56.673678748339
屏東縣,屏東市,北勢里,10013010,068,2906,241954.0527,120.10544843418
屏東縣,屏東市,北興里,10013010,069,7349,691827.6426,106.22587979256
屏東縣,屏東市,平和里,10013010,014,863,54890.0742,157.22332545143
屏東縣,屏東市,必信里,10013010,009,728,55997.5488,130.0056905348
屏東縣,屏東市,民權里,10013010,007,697,58268.0586,119.61956803551
屏東縣,屏東市,永光里,10013010,050,1238,85032.5977,145.59122424646
屏東縣,屏東市,永安里,10013010,040,8249,765177.0396,107.80511663434
屏東縣,屏東市,永昌里,10013010,058,237,31768.7344,74.601649853574
屏東縣,屏東市,永城里,10013010,066,2612,241111.6523,108.33155407811
屏東縣,屏東市,永順里,10013010,057,433,60235.6387,71.884354402969
屏東縣,屏東市,玉成里,10013010,044,1802,1930922.5566,9.3323266323689
屏東縣,屏東市,光華里,10013010,039,852,81889.8496,104.04219865608
屏東縣,屏東市,光榮里,10013010,001,896,82062.8984,109.18454228032
屏東縣,屏東市,安樂里,10013010,013,624,29501.6484,211.51360477878
屏東縣,屏東市,安鎮里,10013010,049,2383,314349.2682,75.807397728181
屏東縣,屏東市,扶風里,10013010,016,746,29441.8516,253.3808029927
屏東縣,屏東市,和興里,10013010,079,1196,1885202.325,6.3441466421913
屏東縣,屏東市,明正里,10013010,062,938,73267.2891,128.02439008215
屏東縣,屏東市,武廟里,10013010,003,415,39687.4082,104.56717100514
屏東縣,屏東市,空翔里,10013010,074,1440,89580.2656,160.74969083369
屏東縣,屏東市,金泉里,10013010,018,807,53083.6816,152.02412034662
屏東縣,屏東市,長安里,10013010,056,2318,495535.9277,46.777637511751
屏東縣,屏東市,長春里,10013010,022,2620,276205.6074,94.856872192523
屏東縣,屏東市,信和里,10013010,080,1829,2591533.8757,7.0575963414947
屏東縣,屏東市,前進里,10013010,054,3376,8165986.959,4.1342216402626
屏東縣,屏東市,厚生里,10013010,033,3468,230682.8281,150.33628764498
屏東縣,屏東市,建國里,10013010,035,1077,113716.9023,94.708876008488
屏東縣,屏東市,凌雲里,10013010,047,729,410209.9395,17.771388008993
屏東縣,屏東市,泰安里,10013010,005,684,136540.9121,50.09487555635
屏東縣,屏東市,海豐里,10013010,077,1035,1437014.9025,7.2024305259423
屏東縣,屏東市,崇武里,10013010,081,3368,381467.3564,88.290647770877
屏東縣,屏東市,崇智里,10013010,010,476,60563.416,78.595302484259
屏東縣,屏東市,崇禮里,10013010,011,381,56811.6875,67.063665376953
屏東縣,屏東市,崇蘭里,10013010,073,13235,1053473.7422,125.63198748894
屏東縣,屏東市,清溪里,10013010,055,4740,907360.2119,52.239451739618
屏東縣,屏東市,頂宅里,10013010,032,596,584729.5527,10.192746326023
屏東縣,屏東市,頂柳里,10013010,045,1273,3362983.7423,3.7853290338221
屏東縣,屏東市,勝利里,10013010,065,6104,666880.6719,91.530617953122
屏東縣,屏東市,勝豐里,10013010,019,512,78586.4883,65.151148890311
屏東縣,屏東市,斯文里,10013010,059,2399,157106.3301,152.69913048526
屏東縣,屏東市,湖西里,10013010,027,1842,632418.791,29.126269273046
屏東縣,屏東市,湖南里,10013010,028,1254,1486187.7677,8.4376956078751
屏東縣,屏東市,華山里,10013010,060,6381,813594.726,78.429711944814
屏東縣,屏東市,新生里,10013010,031,6390,804044.2051,79.473242384792
屏東縣,屏東市,新興里,10013010,041,3050,1476404.2656,20.65829848277
屏東縣,屏東市,楠樹里,10013010,015,516,35388.5586,145.80983809835
屏東縣,屏東市,溝美里,10013010,067,3309,291165.9512,113.64652997242
屏東縣,屏東市,瑞光里,10013010,030,8902,1747314.614,50.946749535971
屏東縣,屏東市,萬年里,10013010,037,811,148839.0938,54.488372597173
屏東縣,屏東市,義勇里,10013010,038,1182,818653.0371,14.43835112598
屏東縣,屏東市,端正里,10013010,006,333,50014.9434,66.580101338273
屏東縣,屏東市,維新里,10013010,012,3176,188305.6836,168.66192986222
屏東縣,屏東市,廣興里,10013010,071,2419,4785389.4255,5.0549700032976
屏東縣,屏東市,慶春里,10013010,017,357,77844.6641,45.860561430568
屏東縣,屏東市,潭墘里,10013010,075,13017,7236673.5124,17.987546319031
屏東縣,屏東市,擇仁里,10013010,034,1066,97310.7461,109.54596925036
屏東縣,屏東市,橋北里,10013010,021,1050,118451.9336,88.643550855467
屏東縣,屏東市,橋南里,10013010,020,1899,955920.5137,19.865668460756
屏東縣,屏東市,興樂里,10013010,061,970,344201.4102,28.181174488401
屏東縣,屏東市,龍華里,10013010,043,2682,2215518.5678,12.105518044307
屏東縣,屏東市,歸心里,10013010,029,1379,520454.75,26.496059455697
屏東縣,屏東市,豐田里,10013010,025,5247,431236.8521,121.67327477809
屏東縣,屏東市,豐源里,10013010,024,4790,385936.4073,124.11371172548
屏東縣,屏東市,豐榮里,10013010,023,3026,368652.6992,82.082675823793
屏東縣,屏東市,鵬程里,10013010,048,715,830825.7585,8.6058959136135
屏東縣,恆春鎮,大光里,10013040,013,2608,5979550.1844,4.3615320878216
屏東縣,恆春鎮,山海里,10013040,012,1894,6156467.556,3.076439504914
屏東縣,恆春鎮,山腳里,10013040,004,4938,13887546.9972,3.5557035385699
屏東縣,恆春鎮,仁壽里,10013040,006,991,15065452.6255,0.65779636671693
屏東縣,恆春鎮,水泉里,10013040,014,1692,9378803.0871,1.8040681569776
屏東縣,恆春鎮,四溝里,10013040,009,1177,4675915.9738,2.5171538723
屏東縣,恆春鎮,南灣里,10013040,015,2144,8740938.0125,2.4528259975462
屏東縣,恆春鎮,城北里,10013040,002,2772,392515.3708,70.621438196173
屏東縣,恆春鎮,城西里,10013040,003,1359,235406.2914,57.729977899818
屏東縣,恆春鎮,城南里,10013040,001,1165,253682.541,45.923538742857
屏東縣,恆春鎮,茄湖里,10013040,007,575,2479087.011,2.3194022535258
屏東縣,恆春鎮,網紗里,10013040,005,3632,14350611.2897,2.5309026400895
屏東縣,恆春鎮,德和里,10013040,010,1116,5302633.8416,2.1046144865685
屏東縣,恆春鎮,墾丁里,10013040,016,1492,19684152.582,0.75797014567157
屏東縣,恆春鎮,頭溝里,10013040,008,537,6744876.8524,0.79615982878757
屏東縣,恆春鎮,龍水里,10013040,011,1256,6364818.1406,1.9733478196152
屏東縣,恆春鎮,鵝鑾里,10013040,017,1338,18326080.4486,0.73010702083992
屏東縣,春日鄉,七佳村,10013310,004,1051,24006727.4431,0.43779394858839
屏東縣,春日鄉,力里村,10013310,006,559,47529054.0535,0.11761227130058
屏東縣,春日鄉,士文村,10013310,003,424,44022650.8941,0.096314054557952
屏東縣,春日鄉,古華村,10013310,002,839,11191959.4587,0.74964531733343
屏東縣,春日鄉,春日村,10013310,001,1143,11684613.1745,0.97820953328129
屏東縣,春日鄉,歸崇村,10013310,005,807,17111869.0422,0.47160248714494
屏東縣,崁頂鄉,力社村,10013180,004,1797,2059848.1118,8.7239442059138
屏東縣,崁頂鄉,北勢村,10013180,006,2021,4454795.1583,4.5366844673757
屏東縣,崁頂鄉,洲子村,10013180,005,1333,2629034.0651,5.0703032634509
屏東縣,崁頂鄉,崁頂村,10013180,001,3193,3473765.916,9.1917534952289
屏東縣,崁頂鄉,圍內村,10013180,003,1658,2439818.7456,6.7955867745916
屏東縣,崁頂鄉,港東村,10013180,008,2473,3608916.7343,6.8524717583424
屏東縣,崁頂鄉,越溪村,10013180,007,1249,2524633.0251,4.9472536704638
屏東縣,崁頂鄉,園寮村,10013180,002,2687,4124107.9643,6.5153483450477
屏東縣,泰武鄉,平和村,10013290,003,703,7017250.639,1.0018168598581
屏東縣,泰武鄉,佳平村,10013290,001,994,13942307.2765,0.71293795229675
屏東縣,泰武鄉,佳興村,10013290,004,434,9993661.6862,0.43427525728563
屏東縣,泰武鄉,武潭村,10013290,002,1131,6652329.5057,1.7001563122075
屏東縣,泰武鄉,泰武村,10013290,005,903,65154542.2414,0.13859356062304
屏東縣,泰武鄉,萬安村,10013290,006,939,21348083.6809,0.43985212632463
屏東縣,琉球鄉,上福村,10013220,007,1936,861401.793,22.474993849937
屏東縣,琉球鄉,大福村,10013220,004,1905,1029994.0545,18.49525239177
屏東縣,琉球鄉,中福村,10013220,002,1375,268801.7126,51.152947899782
屏東縣,琉球鄉,天福村,10013220,006,1207,980982.4465,12.303991822753
屏東縣,琉球鄉,本福村,10013220,001,2400,918382.6656,26.132897428242
屏東縣,琉球鄉,杉福村,10013220,008,891,1146127.1931,7.7740062827587
屏東縣,琉球鄉,南福村,10013220,005,1319,861526.9577,15.310025858289
屏東縣,琉球鄉,漁福村,10013220,003,1120,806389.8769,13.889063244514
屏東縣,高樹鄉,大埔村,10013110,007,682,5472832.3733,1.2461554702958
屏東縣,高樹鄉,司馬村,10013110,009,777,747625.2051,10.392908033325
屏東縣,高樹鄉,田子村,10013110,017,1287,1910378.8535,6.7368836167867
屏東縣,高樹鄉,東振村,10013110,004,722,4539844.9555,1.5903626821557
屏東縣,高樹鄉,東興村,10013110,003,904,2018456.9375,4.4786687454411
屏東縣,高樹鄉,長榮村,10013110,002,1526,1730181.4453,8.8198842043148
屏東縣,高樹鄉,南華村,10013110,013,1441,5031854.207,2.8637554681043
屏東縣,高樹鄉,建興村,10013110,006,1412,4290148.82,3.2912611176038
屏東縣,高樹鄉,泰山村,10013110,012,2225,10553222.2233,2.108360795329
屏東縣,高樹鄉,高樹村,10013110,001,2574,2429827.166,10.59334604542
屏東縣,高樹鄉,菜寮村,10013110,008,911,4123096.4499,2.2095044611971
屏東縣,高樹鄉,新南村,10013110,019,1768,9586063.4108,1.8443441527918
屏東縣,高樹鄉,新豐村,10013110,011,1728,7918740.7492,2.1821651380298
屏東縣,高樹鄉,源泉村,10013110,005,1218,4493822.6406,2.7103873414937
屏東縣,高樹鄉,廣福村,10013110,014,1143,6431674.5453,1.777142160956
屏東縣,高樹鄉,廣興村,10013110,015,1335,5681393.4982,2.3497756323743
屏東縣,高樹鄉,舊庄村,10013110,016,1212,4321219.1602,2.8047640146627
屏東縣,高樹鄉,舊寮村,10013110,010,1454,6408185.756,2.2689729283185
屏東縣,高樹鄉,鹽樹村,10013110,018,1466,6538830.6437,2.2419910835471
屏東縣,新埤鄉,打鐵村,10013150,003,1065,4525418.1808,2.3533736716719
屏東縣,新埤鄉,南豐村,10013150,004,863,3451295.1123,2.5005105965131
屏東縣,新埤鄉,建功村,10013150,002,1239,6486576.7139,1.910098430417
屏東縣,新埤鄉,新埤村,10013150,001,2293,4881812.6,4.6970258547
屏東縣,新埤鄉,萬隆村,10013150,005,1966,13826267.0596,1.4219311629996
屏東縣,新埤鄉,箕湖村,10013150,006,1288,15189097.0726,0.84797667290142
屏東縣,新埤鄉,餉潭村,10013150,007,1524,8396600.0344,1.81502035795
屏東縣,新園鄉,中洲村,10013170,010,1978,856659.6839,23.089682369492
屏東縣,新園鄉,五房村,10013170,013,3368,6679863.9789,5.0420188354713
屏東縣,新園鄉,內庄村,10013170,005,968,3284677.3873,2.9470169695895
屏東縣,新園鄉,仙吉村,10013170,002,3016,1795058.8301,16.801677746862
屏東縣,新園鄉,瓦■村,10013170,001,2064,2580772.6008,7.9976050557891
屏東縣,新園鄉,田洋村,10013170,003,2631,4516130.688,5.825783578387
屏東縣,新園鄉,共和村,10013170,015,2796,2130592.1187,13.123112469345
屏東縣,新園鄉,南龍村,10013170,011,1749,1438832.6261,12.155687661467
屏東縣,新園鄉,烏龍村,10013170,008,1499,681399.9299,21.998828209742
屏東縣,新園鄉,港西村,10013170,012,2606,3401149.4185,7.6621155948783
屏東縣,新園鄉,港墘村,10013170,004,1059,1515107.6682,6.9896022720163
屏東縣,新園鄉,新東村,10013170,006,2756,5304429.8871,5.1956573254034
屏東縣,新園鄉,新園村,10013170,007,2799,4319026.9999,6.4806263078809
屏東縣,新園鄉,興龍村,10013170,009,2634,2945409.613,8.9427290125436
屏東縣,新園鄉,鹽埔村,10013170,014,5276,2871557.9151,18.373301726761
屏東縣,獅子鄉,丹路村,10013320,002,901,31699823.9603,0.28422870774563
屏東縣,獅子鄉,內文村,10013320,004,239,20776884.4923,0.11503168345022
屏東縣,獅子鄉,內獅村,10013320,007,697,83508220.8245,0.083464836529664
屏東縣,獅子鄉,竹坑村,10013320,005,341,22280014.3897,0.15305196578223
屏東縣,獅子鄉,南世村,10013320,008,380,56812251.7972,0.066886980885121
屏東縣,獅子鄉,草埔村,10013320,003,769,31470920.3583,0.2443525614265
屏東縣,獅子鄉,楓林村,10013320,001,847,11198380.5874,0.75635936231084
屏東縣,獅子鄉,獅子村,10013320,006,581,55599236.1515,0.10449783849851
屏東縣,萬丹鄉,上村村,10013050,014,902,1146008.8926,7.8707940734526
屏東縣,萬丹鄉,水仙村,10013050,029,689,940529.6133,7.3256598224753
屏東縣,萬丹鄉,水泉村,10013050,021,2117,1558616.5188,13.5825584707
屏東縣,萬丹鄉,加興村,10013050,015,1531,847554.5195,18.063734718838
屏東縣,萬丹鄉,四維村,10013050,007,2438,3433364.5918,7.1009062242406
屏東縣,萬丹鄉,甘棠村,10013050,030,510,3414147.9514,1.4937841220117
屏東縣,萬丹鄉,田厝村,10013050,010,1211,1198156.3203,10.10719535909
屏東縣,萬丹鄉,竹林村,10013050,008,1997,5434394.0101,3.6747427519766
屏東縣,萬丹鄉,社上村,10013050,019,1915,1078101.5423,17.762705319154
屏東縣,萬丹鄉,社口村,10013050,016,1612,3426528.0457,4.7044704683591
屏東縣,萬丹鄉,社中村,10013050,020,1975,653903.5673,30.203230243182
屏東縣,萬丹鄉,社皮村,10013050,018,2402,340149.2344,70.616063688544
屏東縣,萬丹鄉,後村村,10013050,024,1326,1872026.923,7.083231462692
屏東縣,萬丹鄉,香社村,10013050,023,1867,1260748.5226,14.808663000848
屏東縣,萬丹鄉,崙頂村,10013050,011,2231,4067834.0957,5.4844911260229
屏東縣,萬丹鄉,新庄村,10013050,022,2505,1422565.561,17.609030252631
屏東縣,萬丹鄉,新鐘村,10013050,025,2551,1498528.516,17.02336640753
屏東縣,萬丹鄉,萬生村,10013050,005,1725,3116609.1012,5.534861588307
屏東縣,萬丹鄉,萬全村,10013050,003,4244,1097006.7734,38.687090206803
屏東縣,萬丹鄉,萬安村,10013050,001,747,687394.3848,10.867123975959
屏東縣,萬丹鄉,萬後村,10013050,004,821,504225.4277,16.282399793778
屏東縣,萬丹鄉,萬惠村,10013050,002,1071,513826.834,20.843598059342
屏東縣,萬丹鄉,廣安村,10013050,009,2596,3130895.6977,8.2915569557525
屏東縣,萬丹鄉,磚寮村,10013050,017,1167,5234680.2942,2.2293625100525
屏東縣,萬丹鄉,興全村,10013050,027,1420,1359432.0549,10.445538597399
屏東縣,萬丹鄉,興安村,10013050,028,1040,1478519.6606,7.0340627028115
屏東縣,萬丹鄉,寶厝村,10013050,006,2781,1571785.9707,17.693248647343
屏東縣,萬丹鄉,灣內村,10013050,026,1669,3600312.7071,4.6357084391826
屏東縣,萬丹鄉,�G北村,10013050,012,1909,2062602.0492,9.25529963834
屏東縣,萬丹鄉,�G南村,10013050,013,1727,1328809.2153,12.996598609606
屏東縣,萬巒鄉,五溝村,10013120,007,1241,4252420.8457,2.9183376834748
屏東縣,萬巒鄉,成德村,10013120,008,1711,10466526.7547,1.6347352279319
屏東縣,萬巒鄉,赤山村,10013120,010,1992,3381803.3206,5.8903484654648
屏東縣,萬巒鄉,佳佐村,10013120,011,1952,4196432.2182,4.6515704257873
屏東縣,萬巒鄉,佳和村,10013120,012,1800,3369116.7969,5.3426464812862
屏東縣,萬巒鄉,泗溝村,10013120,006,1273,4858703.6893,2.6200404087276
屏東縣,萬巒鄉,硫黃村,10013120,005,649,1836133.2086,3.5346019393377
屏東縣,萬巒鄉,鹿寮村,10013120,004,1081,3320500.2235,3.2555335860227
屏東縣,萬巒鄉,新厝村,10013120,013,1441,5998106.3259,2.4024249016356
屏東縣,萬巒鄉,新置村,10013120,014,1400,9160713.6365,1.5282652155197
屏東縣,萬巒鄉,萬全村,10013120,002,868,1742272.7188,4.9819984588741
屏東縣,萬巒鄉,萬和村,10013120,003,1904,851291.6973,22.366011627258
屏東縣,萬巒鄉,萬金村,10013120,009,2440,5337699.1526,4.571258008821
屏東縣,萬巒鄉,萬巒村,10013120,001,1478,2063611.6401,7.1622003446752
屏東縣,滿州鄉,九棚村,10013240,007,353,20331811.4995,0.17361955180859
屏東縣,滿州鄉,永靖村,10013240,003,1569,24858196.353,0.6311801458639
屏東縣,滿州鄉,里德村,10013240,002,456,26661641.7795,0.17103222816181
屏東縣,滿州鄉,長樂村,10013240,006,1544,34270016.6322,0.45053961209615
屏東縣,滿州鄉,港口村,10013240,004,1512,11496505.3749,1.3151822668662
屏東縣,滿州鄉,港仔村,10013240,008,346,10796146.9152,0.32048470877407
屏東縣,滿州鄉,滿州村,10013240,001,1742,5635785.9707,3.0909619511041
屏東縣,滿州鄉,�◥L村,10013240,005,631,13295997.1415,0.47457892272743
屏東縣,瑪家鄉,三和村,10013280,006,2343,15929092.0747,1.4708936259596
屏東縣,瑪家鄉,北葉村,10013280,002,971,10128289.8542,0.95870084089008
屏東縣,瑪家鄉,佳義村,10013280,004,981,15424106.0243,0.63601741226005
屏東縣,瑪家鄉,排灣村,10013280,005,518,88663.5775,58.423088105147
屏東縣,瑪家鄉,瑪家村,10013280,001,514,10073551.2523,0.51024706890993
屏東縣,瑪家鄉,�A山村,10013280,003,1254,10032815.4613,1.2498984007402
屏東縣,潮州鎮,九塊里,10013020,018,1942,5160608.6043,3.7631220441361
屏東縣,潮州鎮,八爺里,10013020,012,2636,1938321.9978,13.599391654183
屏東縣,潮州鎮,三共里,10013020,008,7713,1486600.6918,51.883468388952
屏東縣,潮州鎮,三和里,10013020,009,2480,360648.0231,68.765107283351
屏東縣,潮州鎮,三星里,10013020,007,6249,2023243.4277,30.88605115156
屏東縣,潮州鎮,五魁里,10013020,010,1676,1325245.5623,12.646712788015
屏東縣,潮州鎮,四春里,10013020,020,2159,3755850.7808,5.7483646875346
屏東縣,潮州鎮,永春里,10013020,013,8118,1095273.8087,74.118452714901
屏東縣,潮州鎮,光春里,10013020,015,1642,3085756.3548,5.3212237493923
屏東縣,潮州鎮,光華里,10013020,005,5889,703141.9395,83.752648920183
屏東縣,潮州鎮,同榮里,10013020,002,748,96832.4316,77.246846706264
屏東縣,潮州鎮,泗林里,10013020,019,1939,6882198.9104,2.8174134825861
屏東縣,潮州鎮,崙東里,10013020,021,1837,6532436.6142,2.8121206656744
屏東縣,潮州鎮,富春里,10013020,014,1523,314448.1426,48.434059346229
屏東縣,潮州鎮,彭城里,10013020,006,1042,1158352.8535,8.9955318610522
屏東縣,潮州鎮,新生里,10013020,004,1199,149006.4121,80.46633585106
屏東縣,潮州鎮,新榮里,10013020,003,1547,148982.1992,103.83790871037
屏東縣,潮州鎮,潮州里,10013020,001,634,72144.6914,87.878953765959
屏東縣,潮州鎮,蓬萊里,10013020,011,2671,2842071.7086,9.3980739188165
屏東縣,潮州鎮,興美里,10013020,016,1065,3076783.5576,3.4614069532754
屏東縣,潮州鎮,檨子里,10013020,017,627,317438.9289,19.751830759154
屏東縣,霧臺鄉,大武村,10013270,004,457,135343395.225,0.033765962442442
屏東縣,霧臺鄉,吉露村,10013270,003,182,6476210.7793,0.28102853072931
屏東縣,霧臺鄉,好茶村,10013270,006,477,41374836.348,0.11528746506403
屏東縣,霧臺鄉,佳暮村,10013270,005,396,17519377.8497,0.22603542397299
屏東縣,霧臺鄉,阿禮村,10013270,002,350,90176471.6206,0.038812784943789
屏東縣,霧臺鄉,霧台村,10013270,001,1287,13779095.5724,0.93402356724915
屏東縣,麟洛鄉,田中村,10013070,005,1362,1164321.5276,11.697799686032
屏東縣,麟洛鄉,田心村,10013070,006,964,1653351.511,5.8305810566378
屏東縣,麟洛鄉,田道村,10013070,007,776,1658096.7172,4.6800647510503
屏東縣,麟洛鄉,新田村,10013070,001,2434,5434071.7745,4.479145843126
屏東縣,麟洛鄉,麟趾村,10013070,004,2895,1740841.0985,16.629892311794
屏東縣,麟洛鄉,麟頂村,10013070,002,1065,495268.5117,21.503486994245
屏東縣,麟洛鄉,麟蹄村,10013070,003,1798,1756457.371,10.236513733188
屏東縣,鹽埔鄉,久愛村,10013100,009,1057,2052962.7873,5.148656403023
屏東縣,鹽埔鄉,仕絨村,10013100,006,1216,4506995.5736,2.6980279437655
屏東縣,鹽埔鄉,永隆村,10013100,008,661,4894553.1785,1.3504807811743
屏東縣,鹽埔鄉,洛陽村,10013100,010,1838,4648100.5284,3.9543034595955
屏東縣,鹽埔鄉,振興村,10013100,007,2177,12577885.5059,1.7308155643322
屏東縣,鹽埔鄉,高朗村,10013100,002,3377,6582949.3853,5.1299194363259
屏東縣,鹽埔鄉,彭厝村,10013100,012,1128,4093018.0195,2.7559126166217
屏東縣,鹽埔鄉,新二村,10013100,011,4100,6566729.8574,6.2435947405081
屏東縣,鹽埔鄉,新圍村,10013100,001,3829,2871433.7477,13.334801832245
屏東縣,鹽埔鄉,鹽中村,10013100,004,2911,4894821.0428,5.9471019972873
屏東縣,鹽埔鄉,鹽北村,10013100,003,2281,4390294.1003,5.1955517053952
屏東縣,鹽埔鄉,鹽南村,10013100,005,2090,1091546.3652,19.147148180161
苗栗縣,三義鄉,西湖村,10005130,005,1780,15821310.7516,1.1250648115991
苗栗縣,三義鄉,勝興村,10005130,004,4295,5684056.4413,7.5562233492138
苗栗縣,三義鄉,廣盛村,10005130,001,5254,3207154.269,16.382124336159
苗栗縣,三義鄉,龍騰村,10005130,006,486,11034805.9473,0.4404246004153
苗栗縣,三義鄉,鯉魚潭村,10005130,007,1554,11851611.0034,1.3112141459538
