縣市,鄉鎮,村里,開票所數,蔡蘇得票,馬吳得票,宋林得票,無效票,選舉人數,藍綠比例
南投縣,魚池鄉,五城村,2,213,275,13,12,2271,0.12704918032787
南投縣,魚池鄉,共和村,2,174,147,13,3,1476,-0.08411214953271
南投縣,魚池鄉,頭社村,2,281,290,15,15,2826,0.015761821366024
南投縣,魚池鄉,大林村,2,398,317,13,30,3318,-0.11328671328671
南投縣,魚池鄉,大雁村,2,256,203,12,9,2061,-0.11546840958606
南投縣,魚池鄉,東池村,1,452,478,29,18,4590,0.027956989247312
南投縣,魚池鄉,新城村,3,442,409,30,39,4020,-0.038777908343126
南投縣,魚池鄉,水社村,1,189,389,9,15,2454,0.34602076124567
南投縣,魚池鄉,日月村,1,234,319,11,12,2505,0.15370705244123
南投縣,魚池鄉,魚池村,2,608,706,36,24,5979,0.074581430745814
南投縣,魚池鄉,東光村,1,416,337,21,18,3606,-0.10491367861886
南投縣,信義鄉,愛國村,1,140,191,13,6,1536,0.15407854984894
南投縣,信義鄉,豐丘村,1,182,208,19,12,1884,0.066666666666667
南投縣,魚池鄉,共和村、新城村,1,181,180,12,15,1674,-0.002770083102493
南投縣,信義鄉,新鄉村,1,60,266,5,3,1593,0.6319018404908
南投縣,信義鄉,東埔村,1,164,399,15,39,2730,0.41740674955595
南投縣,信義鄉,雙龍村,1,56,313,5,9,1725,0.69647696476965
彰化縣,和美鎮,山犁里,3,1513,1768,99,99,13332,0.077720207253886
南投縣,信義鄉,人和村,2,112,545,27,12,3327,0.65905631659056
南投縣,信義鄉,同富村,2,489,449,30,9,4365,-0.042643923240938
南投縣,信義鄉,潭南村,1,27,296,8,15,1461,0.8328173374613
南投縣,信義鄉,明德村,2,369,631,20,21,4581,0.262
南投縣,信義鄉,羅娜村,1,146,665,17,24,3795,0.63995067817509
南投縣,信義鄉,望美村,2,248,592,23,30,4089,0.40952380952381
南投縣,信義鄉,神木村,2,166,273,8,9,2163,0.24373576309795
南投縣,集集鎮,吳厝里,1,276,358,20,15,2601,0.12933753943218
南投縣,集集鎮,和平里,1,281,322,20,9,2772,0.067993366500829
南投縣,集集鎮,隘寮里,1,205,160,20,9,1686,-0.12328767123288
南投縣,集集鎮,廣明里,1,190,244,22,9,2037,0.12442396313364
南投縣,集集鎮,廣明里、富山里,1,127,163,10,6,1308,0.12413793103448
南投縣,集集鎮,八張里,1,454,549,40,42,4368,0.094715852442672
南投縣,集集鎮,富山里,1,87,160,9,3,1185,0.29554655870445
南投縣,集集鎮,永昌里,1,283,345,13,9,2724,0.098726114649682
南投縣,集集鎮,林尾里,1,201,202,6,6,1659,0.0024813895781637
南投縣,集集鎮,田寮里,1,408,438,24,18,3735,0.035460992907801
南投縣,集集鎮,集集里,1,278,434,34,18,3039,0.21910112359551
南投縣,集集鎮,玉映里,1,155,177,11,6,1455,0.066265060240964
南投縣,名間鄉,大坑村,1,333,189,15,12,2238,-0.27586206896552
南投縣,名間鄉,崁腳村,1,256,327,14,21,2472,0.12178387650086
南投縣,名間鄉,萬丹村,1,399,270,35,24,2907,-0.19282511210762
南投縣,名間鄉,新街村,4,1510,1237,101,81,11769,-0.099381143065162
南投縣,名間鄉,埔中村,1,398,259,15,12,2694,-0.21156773211568
南投縣,名間鄉,仁和村,1,227,372,7,9,2607,0.24207011686144
南投縣,名間鄉,赤水村,2,539,326,18,21,3609,-0.24624277456647
南投縣,名間鄉,竹圍村,1,455,221,14,21,2850,-0.34615384615385
南投縣,名間鄉,新光村,2,657,529,30,39,5055,-0.1079258010118
南投縣,名間鄉,中正村,2,1100,1091,60,24,9483,-0.0041077133728891
南投縣,名間鄉,南雅村,1,349,397,17,15,3051,0.064343163538874
南投縣,名間鄉,大庄村,2,893,447,32,45,5445,-0.33283582089552
南投縣,名間鄉,東湖村,2,644,502,28,27,4896,-0.1239092495637
南投縣,名間鄉,新厝村,1,301,274,16,9,2358,-0.04695652173913
南投縣,名間鄉,濁水村,1,582,498,26,21,4722,-0.077777777777778
南投縣,名間鄉,松柏村,1,490,324,35,9,3423,-0.2039312039312
南投縣,名間鄉,松山村,1,550,508,22,12,4662,-0.039697542533081
南投縣,名間鄉,下村,1,357,271,12,27,2649,-0.13694267515924
南投縣,名間鄉,炭寮村,1,343,330,16,12,2961,-0.019316493313522
南投縣,名間鄉,新民村,1,421,301,15,9,2961,-0.16620498614958
南投縣,名間鄉,田仔村,1,539,354,27,24,3780,-0.20716685330347
南投縣,名間鄉,中山村,2,756,777,43,42,6450,0.013698630136986
南投縣,鹿谷鄉,清水村,1,286,191,11,9,2121,-0.19916142557652
南投縣,鹿谷鄉,瑞田村,1,265,200,28,24,2235,-0.13978494623656
南投縣,鹿谷鄉,和雅村,1,151,256,13,3,1761,0.25798525798526
南投縣,鹿谷鄉,竹林村,1,400,602,30,39,4584,0.20159680638723
南投縣,鹿谷鄉,初鄉村,1,434,527,25,33,4548,0.096774193548387
南投縣,鹿谷鄉,秀峰村、永隆村,1,156,102,3,6,1245,-0.2093023255814
南投縣,鹿谷鄉,內湖村,1,309,342,33,21,3078,0.050691244239631
南投縣,鹿谷鄉,彰雅村,2,358,500,24,27,3588,0.16550116550117
南投縣,鹿谷鄉,永隆村,1,482,511,31,18,4299,0.02920443101712
南投縣,鹿谷鄉,廣興村,2,496,823,45,45,5757,0.24791508718726
南投縣,鹿谷鄉,鳳凰村,1,497,448,20,42,4209,-0.051851851851852
高雄市,鳳山區,國富里,2,854,869,50,18,6912,0.0087057457922228
南投縣,鹿谷鄉,秀峰村,1,204,188,11,18,1863,-0.040816326530612
南投縣,鹿谷鄉,竹豐村,1,227,394,12,21,2697,0.26892109500805
南投縣,南投市,光明里,1,123,841,66,27,3870,0.7448132780083
南投縣,南投市,內新里,1,480,545,47,18,4188,0.063414634146342
南投縣,南投市,光榮里,1,136,822,72,18,4143,0.7160751565762
南投縣,南投市,福興里,2,934,997,79,36,8289,0.032625582599689
南投縣,南投市,光輝里,1,92,312,14,15,1653,0.54455445544554
南投縣,南投市,三和里,2,891,1164,75,24,8286,0.13284671532847
南投縣,南投市,營北里,4,1117,3072,203,75,16596,0.46669849606111
南投縣,南投市,嘉興里,2,801,575,59,51,6015,-0.16424418604651
南投縣,南投市,光華里,1,108,688,46,15,3339,0.7286432160804
南投縣,南投市,仁和里,1,216,194,15,3,1647,-0.053658536585366
南投縣,南投市,平山里,3,1392,1875,124,84,14382,0.14784205693297
南投縣,南投市,漳和里,5,1894,2694,144,87,19317,0.1743679163034
南投縣,南投市,南投里,1,212,260,15,3,1890,0.10169491525424
南投縣,南投市,鳳鳴里,1,298,174,11,18,2055,-0.26271186440678
南投縣,南投市,彰仁里,1,171,140,11,3,1212,-0.09967845659164
南投縣,南投市,康壽里,1,450,587,25,18,4155,0.1321118611379
南投縣,南投市,振興里,2,787,662,28,27,6120,-0.086266390614217
南投縣,南投市,漳興里,2,866,990,75,18,7632,0.066810344827586
南投縣,南投市,平和里,4,1712,2322,146,102,17406,0.15121467526029
南投縣,南投市,千秋里,1,336,357,20,15,2916,0.03030303030303
南投縣,南投市,軍功里,4,1166,1760,140,57,12852,0.20300751879699
南投縣,南投市,三民里,1,234,383,21,3,2445,0.24149108589951
南投縣,南投市,鳳山里,1,452,338,35,21,3522,-0.14430379746835
南投縣,南投市,福山里,2,568,681,39,48,5433,0.090472377902322
南投縣,南投市,東山里,1,121,140,12,12,1176,0.0727969348659
南投縣,南投市,永豐里,2,872,948,61,30,7890,0.041758241758242
南投縣,南投市,營南里,2,598,998,92,27,6624,0.25062656641604
南投縣,南投市,內興里,5,1510,2781,211,90,17427,0.29620135166628
南投縣,南投市,新興里,3,1429,1579,111,75,13299,0.049867021276596
南投縣,南投市,嘉和里,3,1274,1485,79,69,11667,0.076476984414643
南投縣,南投市,龍泉里,1,341,357,26,21,2877,0.022922636103152
南投縣,南投市,永興里,1,292,244,22,24,2301,-0.08955223880597
南投縣,南投市,崇文里,1,312,404,29,15,2967,0.12849162011173
南投縣,仁愛鄉,發祥村,3,49,341,8,6,2151,0.74871794871795
南投縣,仁愛鄉,榮興村,1,7,45,1,0,267,0.73076923076923
南投縣,仁愛鄉,南豐村,2,192,547,82,12,3429,0.48037889039242
南投縣,仁愛鄉,合作村,1,35,291,7,15,1641,0.78527607361963
南投縣,仁愛鄉,互助村,2,62,586,23,3,2961,0.80864197530864
南投縣,仁愛鄉,萬豐村,1,41,299,7,18,1659,0.75882352941176
南投縣,仁愛鄉,親愛村,3,57,604,26,6,3171,0.82753403933434
南投縣,仁愛鄉,春陽村,1,77,508,28,12,2697,0.73675213675214
南投縣,仁愛鄉,新生村,1,7,248,14,9,1053,0.94509803921569
南投縣,仁愛鄉,中正村,1,31,466,17,12,2346,0.87525150905433
南投縣,仁愛鄉,法治村,1,34,391,4,15,2079,0.84
南投縣,仁愛鄉,力行村,1,28,238,8,0,1368,0.78947368421053
南投縣,仁愛鄉,精英村,2,88,679,29,12,3759,0.77053455019557
南投縣,仁愛鄉,翠華村,2,50,149,12,6,1428,0.49748743718593
南投縣,水里鄉,郡坑村,1,87,132,12,0,1029,0.20547945205479
南投縣,水里鄉,鉅工村,1,270,424,25,6,2934,0.22190201729107
南投縣,水里鄉,玉峰村,1,377,199,15,21,2694,-0.30902777777778
高雄市,小港區,濟南里,2,1163,1517,58,45,10872,0.13208955223881
南投縣,水里鄉,民和村,1,361,272,16,24,2958,-0.14060031595577
南投縣,水里鄉,新興村,1,125,264,14,15,2022,0.3573264781491
南投縣,水里鄉,南光村,1,428,580,25,21,4314,0.15079365079365
南投縣,水里鄉,車埕村,1,118,190,14,15,1464,0.23376623376623
南投縣,水里鄉,北埔村,1,228,408,13,9,2934,0.28301886792453
南投縣,水里鄉,頂崁村,1,322,419,25,33,3726,0.13090418353576
南投縣,水里鄉,中央村,1,172,295,8,18,2025,0.26338329764454
南投縣,水里鄉,永豐村,1,431,504,34,15,4272,0.07807486631016
南投縣,水里鄉,水里村,1,217,304,19,21,2454,0.16698656429942
南投縣,水里鄉,城中村,1,251,400,27,6,2919,0.22887864823349
南投縣,水里鄉,興隆村,1,110,80,7,18,978,-0.15789473684211
南投縣,水里鄉,新城村,2,470,560,37,15,4824,0.087378640776699
南投縣,水里鄉,永興村,1,109,102,7,0,1029,-0.033175355450237
南投縣,水里鄉,農富村,1,160,191,9,9,1488,0.088319088319088
南投縣,草屯鎮,新厝里,2,865,1293,61,27,8547,0.19833178869323
南投縣,草屯鎮,富寮里,4,1701,2105,124,54,16446,0.10614818707304
南投縣,草屯鎮,石川里,1,476,533,20,27,4125,0.056491575817641
南投縣,草屯鎮,玉峰里,2,570,903,55,45,6243,0.22606924643585
南投縣,草屯鎮,北投里,2,935,916,56,27,7899,-0.010264721772015
南投縣,草屯鎮,新庄里,2,907,1291,70,78,9408,0.1747042766151
南投縣,草屯鎮,上林里,2,804,1282,69,33,8478,0.22914669223394
南投縣,草屯鎮,復興里,2,959,1045,52,33,8619,0.042914171656687
南投縣,草屯鎮,土城里,2,444,636,37,39,4857,0.17777777777778
南投縣,草屯鎮,御史里,5,1759,2065,129,102,16581,0.080020920502092
南投縣,草屯鎮,新豐里,3,1348,1459,57,90,11376,0.039543997149982
南投縣,草屯鎮,明正里,3,1066,1660,73,27,11097,0.21790168745415
南投縣,草屯鎮,碧峰里,3,1190,1513,77,48,11766,0.11949685534591
南投縣,草屯鎮,南埔里,3,1377,1380,82,48,11481,0.001088139281828
南投縣,草屯鎮,中山里,2,763,922,51,21,6762,0.094362017804154
南投縣,草屯鎮,敦和里,4,1669,2506,155,72,17814,0.20047904191617
南投縣,草屯鎮,中原里,2,782,670,22,30,5889,-0.077134986225895
南投縣,草屯鎮,北勢里,2,718,643,35,60,5826,-0.055106539309331
南投縣,草屯鎮,炎峰里,2,613,924,35,30,6225,0.20234222511386
南投縣,草屯鎮,和平里,1,404,515,28,3,3570,0.12078346028292
南投縣,草屯鎮,雙冬里,2,673,790,48,36,6789,0.079972658920027
南投縣,草屯鎮,加老里,2,804,746,37,42,6462,-0.03741935483871
南投縣,草屯鎮,山腳里,4,1694,3200,171,51,20361,0.30772374335922
南投縣,草屯鎮,坪頂里,1,339,405,20,3,2979,0.088709677419355
南投縣,草屯鎮,中正里,1,211,306,12,12,2097,0.18375241779497
南投縣,草屯鎮,碧洲里,2,661,888,71,6,6402,0.14654615881214
彰化縣,鹿港鎮,泰興里,1,437,462,25,36,3576,0.027808676307008
彰化縣,鹿港鎮,永安里,3,1649,1460,93,78,12330,-0.060791251206176
彰化縣,鹿港鎮,廖厝里,3,1233,1448,95,120,10896,0.080193957478553
彰化縣,鹿港鎮,洛津里,1,389,272,28,3,2673,-0.17700453857791
彰化縣,鹿港鎮,海埔里,2,1256,1070,80,120,9657,-0.079965606190886
彰化縣,鹿港鎮,菜園里,1,472,249,25,45,2865,-0.30929264909847
彰化縣,鹿港鎮,長興里,1,95,101,8,9,828,0.030612244897959
彰化縣,鹿港鎮,埔崙里,3,1765,1227,98,126,12288,-0.1798128342246
彰化縣,鹿港鎮,山崙里,3,1222,993,45,87,8793,-0.10338600451467
彰化縣,鹿港鎮,順興里,1,347,306,27,21,2745,-0.062787136294028
彰化縣,鹿港鎮,興化里,1,227,209,12,15,1809,-0.041284403669725
苗栗縣,通霄鎮,城北里,1,236,233,25,15,2091,-0.0063965884861408
彰化縣,鹿港鎮,大有里,1,479,362,33,27,3429,-0.13912009512485
彰化縣,鹿港鎮,郭厝里,1,236,183,17,12,1698,-0.12649164677804
彰化縣,鹿港鎮,東崎里,3,1735,1584,117,162,13761,-0.045495631214221
彰化縣,鹿港鎮,新宮里,1,492,235,17,21,2772,-0.353507565337
彰化縣,鹿港鎮,街尾里,2,870,697,40,48,6252,-0.1104020421187
彰化縣,鹿港鎮,頂番里,2,1115,1480,90,96,10332,0.14065510597302
彰化縣,鹿港鎮,頭南里,2,607,805,51,93,5763,0.14022662889518
彰化縣,鹿港鎮,景福里,1,403,447,40,27,3459,0.051764705882353
彰化縣,鹿港鎮,詔安里,1,688,573,48,27,5415,-0.091197462331483
彰化縣,鹿港鎮,溝墘里,3,1223,1643,122,165,11361,0.14654570830426
彰化縣,鹿港鎮,洋厝里,2,980,791,54,81,6996,-0.10671936758893
彰化縣,鹿港鎮,東石里,3,1781,1099,91,87,11550,-0.23680555555556
彰化縣,鹿港鎮,中興里,1,239,153,13,9,1560,-0.21938775510204
彰化縣,鹿港鎮,頭崙里,2,814,975,58,96,7248,0.089994410285075
彰化縣,鹿港鎮,龍山里,1,290,232,15,12,2037,-0.11111111111111
彰化縣,鹿港鎮,草中里,2,974,1232,62,72,9039,0.116953762466
彰化縣,線西鄉,德興村,1,329,564,34,33,3597,0.26315789473684
彰化縣,線西鄉,頂庄村,1,308,548,48,42,3696,0.2803738317757
彰化縣,線西鄉,塭仔村,1,365,481,27,42,3696,0.1371158392435
彰化縣,線西鄉,下犁村,1,573,698,53,27,5520,0.098347757671125
彰化縣,線西鄉,線西村,2,517,978,69,51,6315,0.30836120401338
彰化縣,線西鄉,頂犁村,2,622,975,61,72,6942,0.22103944896681
彰化縣,線西鄉,寓埔村,2,617,853,54,84,6378,0.16054421768707
彰化縣,線西鄉,溝內村,1,294,422,62,30,3351,0.17877094972067
彰化縣,田尾鄉,陸豐村,1,286,331,14,27,2613,0.072933549432739
彰化縣,田尾鄉,田尾村,1,404,475,7,24,3810,0.080773606370876
彰化縣,田尾鄉,海豐村,1,481,452,21,36,4182,-0.031082529474812
彰化縣,田尾鄉,打簾村,1,606,565,24,33,5043,-0.035012809564475
彰化縣,田尾鄉,睦宜村,1,353,388,24,48,3105,0.0472334682861
彰化縣,田尾鄉,南曾村,1,471,380,29,33,3783,-0.1069330199765
彰化縣,田尾鄉,溪畔村,1,418,386,28,15,3672,-0.039800995024876
彰化縣,田尾鄉,新興村,1,423,356,22,15,3237,-0.086007702182285
彰化縣,田尾鄉,豐田村,1,210,269,10,18,2049,0.1231732776618
彰化縣,田尾鄉,北鎮村,1,365,352,31,48,3282,-0.01813110181311
彰化縣,田尾鄉,南鎮村,1,220,179,11,30,1824,-0.10275689223058
彰化縣,田尾鄉,正義村,1,283,312,21,21,2466,0.048739495798319
彰化縣,田尾鄉,仁里村,1,507,563,34,45,4620,0.052336448598131
彰化縣,田尾鄉,新厝村,1,72,98,5,9,777,0.15294117647059
彰化縣,田尾鄉,福田村,1,295,269,15,9,2394,-0.046099290780142
彰化縣,田尾鄉,溪頂村,1,259,187,12,21,1875,-0.16143497757848
彰化縣,田尾鄉,新生村,1,448,438,23,21,3729,-0.011286681715576
彰化縣,田尾鄉,饒平村,2,682,896,69,39,6672,0.13561470215463
彰化縣,田尾鄉,柳鳳村,1,267,363,29,21,2724,0.15238095238095
彰化縣,北斗鎮,文昌里,2,848,998,62,57,7917,0.081256771397616
彰化縣,北斗鎮,中寮里,2,920,789,43,51,7407,-0.076653013458163
彰化縣,北斗鎮,中和里,1,417,384,15,24,3411,-0.041198501872659
彰化縣,北斗鎮,光復里,1,481,632,27,36,4644,0.13566936208446
彰化縣,北斗鎮,西德里,3,1436,1626,90,105,13026,0.062050947093403
彰化縣,北斗鎮,東光里,2,678,680,32,39,5823,0.0014727540500736
彰化縣,北斗鎮,五權里,1,232,233,17,21,1998,0.0021505376344086
彰化縣,北斗鎮,西安里,1,513,582,29,36,4788,0.063013698630137
彰化縣,北斗鎮,重慶里,1,247,172,5,12,1776,-0.17899761336516
新北市,板橋區,福德里,3,1546,1798,89,66,13203,0.075358851674641
彰化縣,北斗鎮,大新里,1,469,606,49,48,4854,0.12744186046512
彰化縣,北斗鎮,新政里,1,265,328,20,15,2502,0.10623946037099
彰化縣,北斗鎮,居仁里,1,393,558,27,21,3888,0.17350157728707
彰化縣,北斗鎮,七星里,1,517,476,32,33,4299,-0.041289023162135
彰化縣,北斗鎮,新生里,1,565,665,33,36,5658,0.08130081300813
彰化縣,溪湖鎮,河東里,2,592,604,58,42,5334,0.010033444816054
彰化縣,溪湖鎮,太平里,1,466,653,24,15,4629,0.16711349419124
彰化縣,溪湖鎮,東寮里,2,806,1317,61,42,9060,0.24069712670749
彰化縣,溪湖鎮,湳底里,1,264,249,15,33,2244,-0.029239766081871
彰化縣,溪湖鎮,忠覺里,1,387,483,21,21,3789,0.11034482758621
彰化縣,溪湖鎮,東溪里,1,490,343,31,27,3840,-0.17647058823529
彰化縣,溪湖鎮,平和里,1,213,296,12,9,2043,0.16306483300589
彰化縣,溪湖鎮,頂庄里,1,171,240,11,12,1911,0.16788321167883
彰化縣,溪湖鎮,番婆里,1,531,552,34,33,4815,0.019390581717452
彰化縣,溪湖鎮,大突里,2,841,1144,71,60,8763,0.15264483627204
彰化縣,溪湖鎮,西溪里,1,539,666,33,33,5331,0.10539419087137
彰化縣,溪湖鎮,中山里,2,763,845,29,66,6873,0.050995024875622
彰化縣,溪湖鎮,媽厝里,1,464,399,19,18,3879,-0.07531865585168
彰化縣,溪湖鎮,西寮里,2,605,824,30,54,6018,0.15325402379286
彰化縣,溪湖鎮,湖東里,3,1342,1515,82,51,12432,0.060553027651383
彰化縣,溪湖鎮,汴頭里,2,877,967,32,45,7677,0.04880694143167
彰化縣,溪湖鎮,北勢里,1,485,421,25,30,3849,-0.070640176600442
彰化縣,溪湖鎮,光華里,1,140,206,17,6,1347,0.19075144508671
彰化縣,溪湖鎮,田中里,1,295,288,22,30,2499,-0.012006861063465
彰化縣,溪湖鎮,中竹里,1,275,308,22,15,2532,0.056603773584906
彰化縣,溪湖鎮,西勢里,2,705,690,36,54,6408,-0.010752688172043
彰化縣,溪湖鎮,大庭里,1,354,523,25,36,3912,0.1927023945268
彰化縣,溪湖鎮,光平里,1,394,494,18,12,3609,0.11261261261261
彰化縣,溪湖鎮,湖西里,2,590,878,37,30,6225,0.19618528610354
彰化縣,彰化市,大竹里,2,1032,1170,62,57,9099,0.06267029972752
彰化縣,彰化市,延平里,4,2285,3141,186,84,22089,0.15775893844453
彰化縣,彰化市,快官里,1,348,430,27,27,3207,0.10539845758355
彰化縣,彰化市,古夷里,2,804,824,63,42,6888,0.012285012285012
彰化縣,彰化市,五權里,2,1136,1562,92,36,11448,0.15789473684211
彰化縣,彰化市,茄南里,2,871,1024,63,36,7638,0.080738786279683
彰化縣,彰化市,陽明里,2,601,665,37,21,5136,0.050552922590837
彰化縣,彰化市,大同里,1,355,353,28,24,2916,-0.0028248587570622
彰化縣,彰化市,南興里,4,1952,2548,111,78,18147,0.13244444444444
彰化縣,彰化市,西興里,3,1031,1273,85,24,9285,0.10503472222222
彰化縣,彰化市,牛埔里,2,1128,924,61,93,8442,-0.099415204678363
彰化縣,彰化市,南美里,1,561,633,43,36,4848,0.060301507537688
彰化縣,彰化市,華陽里,2,507,808,43,36,5532,0.22889733840304
彰化縣,彰化市,西安里,2,950,1114,62,45,8469,0.079457364341085
彰化縣,彰化市,興北里,1,543,647,41,27,4989,0.087394957983193
彰化縣,彰化市,安溪里,1,590,660,28,18,5136,0.056
彰化縣,彰化市,香山里,2,1007,1090,64,87,8712,0.039580352885074
彰化縣,彰化市,延和里,3,1526,1837,89,42,13536,0.092476955099613
彰化縣,彰化市,卦山里,2,632,1093,74,36,7164,0.26724637681159
彰化縣,彰化市,忠權里,2,909,1270,67,36,9102,0.16567232675539
彰化縣,彰化市,中央里,1,321,305,24,6,2592,-0.02555910543131
彰化縣,彰化市,莿桐里,2,872,1186,67,24,8427,0.15257531584062
彰化縣,彰化市,忠孝里,1,405,490,31,33,3624,0.094972067039106
彰化縣,彰化市,寶里,1,361,470,28,24,3342,0.13116726835138
桃園縣,桃園市,瑞慶里,3,1198,1963,88,60,13716,0.24201202151218
彰化縣,彰化市,長樂里,1,456,378,25,6,3258,-0.093525179856115
彰化縣,彰化市,文化里,1,451,565,26,24,4230,0.11220472440945
